Date,ATVI,ADBE,AMD,ALXN,ALGN,GOOGL,GOOG,AMZN,AAL,AMGN,ADI,AAPL,AMAT,ASML,ADSK,ADP,BIDU,BIIB,BMRN,BKNG,AVGO,CDNS,CERN,CHTR,CHKP,CTAS,CSCO,CTXS,CTSH,CMCSA,COST,CSX,DLTR,EBAY,EA,EXPE,FB,FAST,FISV,FOXA,FOX,GILD,HAS,HSIC,IDXX,ILMN,INCY,INTC,INTU,ISRG,JBHT,JD,KLAC,LRCX,LBTYK,LBTYA,LULU,MAR,MXIM,MELI,MCHP,MU,MSFT,MDLZ,MNST,MYL,NTAP,NTES,NFLX,NVDA,NXPI,ORLY,PCAR,PAYX,PYPL,PEP,QCOM,REGN,ROST,SIRI,SWKS,SBUX,SNPS,TTWO,TSLA,TXN,KHC,TMUS,ULTA,UAL,VRSN,VRSK,VRTX,WBA,WDC,WLTW,WDAY,WYNN,XEL,XLNX
2020-01-24,7688800,1640200,80004900,2071600,964400,1489300,1784600,3766200,18067800,5019900,1972200,36634400,8007500,977800,2437200,1676700,4309800,1260200,1217000,580400,5578200,957100,957400,1183000,875400,244200,14066700,2063800,2631200,39229300,1986100,3604100,4061100,9243600,2304000,1693600,11905800,4163900,1736200,9289700,2762300,18685100,1217500,1310600,345100,1070000,1299000,84711000,1089900,2088800,561500,14322200,961000,1632200,3923800,2959400,938200,2073400,1833700,272900,2854900,28555300,24918100,5916400,2349400,5702600,1486600,997200,17939700,9337800,2887600,374900,1540700,1005100,7124000,2791500,9471700,1103100,1548100,18141400,7203700,7815500,826500,1267800,14353600,5606800,5951500,1596500,786300,6869800,409200,486000,904300,6415400,4444600,736500,1962900,3988400,1851000,3110800
2020-01-27,6420000,2652000,48878600,1594700,1025300,1706600,1755200,3528500,21573800,2843600,2737800,40485000,9350600,889100,1837800,1622500,5428600,1405500,1347300,708900,3884300,1259900,1311100,1930900,911500,516800,20666000,1312300,3309800,24048800,2265100,3677900,2805500,10529200,2175500,2036500,13810700,6163000,1651200,9909300,1838800,10421600,931500,1553900,368700,859100,1097500,30764000,881200,1492900,837300,22995500,1581300,1910900,3472300,2480800,1292000,2641200,1962000,338200,2659900,27310100,32078100,5602900,2239500,7017300,2043200,1152100,7709500,11763400,3781200,448300,2368300,1512400,7002300,3895300,9240200,775000,2677900,18845000,3086000,11066500,886600,1368600,13608100,5890900,5806100,1934600,837800,8671300,373600,640200,802000,5108500,4577900,500500,1228600,5826500,1656100,4062500
2020-01-28,5644300,2270800,62343800,1435200,690400,1486200,1577400,2808000,11939200,2103900,2670500,40558500,6228100,1636100,1270100,1642000,2778500,1136500,1024700,512500,2316600,1298100,1678700,1326700,942000,335400,14035100,1530400,2683100,15875700,1571700,3653400,3821200,15161800,2961900,1666900,13413800,3723700,3917500,3268100,1353100,10241100,658900,916100,578900,1129200,2016300,30915400,840900,850000,702900,14197300,938100,1815000,2773700,1402000,971400,1958500,3671400,359600,1980300,18544900,24899900,7426100,2714700,7098200,3157600,672800,6821600,7774400,2207500,457000,3210700,1057300,6433000,2908300,9187000,729500,1558400,19484400,2205700,11922400,829800,1502300,11788500,4397500,5645000,2395000,636100,7575600,407500,758900,861800,4771000,3430900,934800,1300400,4260400,2040200,5345300
2020-01-29,4338900,1521300,112349900,1794500,1391600,1078300,1077700,2088000,9088700,2001100,3500900,54057300,6515300,965500,838200,3842800,2428800,1166200,1112600,445200,2366800,1241500,1787900,1208800,996200,480200,14273600,1570500,3415800,21913200,1713700,4943700,2028400,21462300,2463900,1239400,33181300,3883800,2088000,2596000,876100,7071000,710600,743300,363300,1251700,1270200,18055800,858100,564800,784300,9726600,1028900,1808000,2111400,1293000,998200,1290700,3785100,367400,1723700,19278300,34754500,5570500,1849300,6037200,2950100,612700,7643500,6471200,2273000,368300,2386300,1416300,9236800,3263200,8158500,558600,1365900,15905500,1609900,17678700,765000,934700,17801500,4535000,9042600,2602400,477000,5508200,431000,529300,893500,3509800,3118500,657000,1310100,2321700,2345600,17107200
2020-01-30,5287100,1834900,70460200,3943600,1833100,1355500,1339400,6327400,10685500,2581600,2761000,31685800,9656100,794100,1520900,2731700,2952100,1601000,1147400,588900,2112800,1033200,1270600,1067200,960700,334600,14822600,1541200,2428900,25105100,1232600,3225800,2497000,12420000,3838500,2083400,48775500,4365600,2094300,2956800,978500,8771800,1166300,1321200,497700,3328100,1482000,18522400,785000,745500,537500,12593300,1448000,3943100,2355900,898400,770900,1848600,2747700,266800,2456100,30783800,51597500,18286100,2494300,3750900,2411300,519700,5328100,7262600,2039700,623700,2065000,1368600,13653300,4058500,8379400,664100,1627100,21907800,2982200,12224900,1337700,1033700,29005700,5521300,6169800,2352700,621400,5900400,349900,476000,1169500,3790900,8747700,717800,1352400,3611600,3486400,6936200
2020-01-31,8184200,3692900,60322400,3648800,1207300,2191100,2417200,15567300,11027900,5968900,3245400,49897100,10132200,1272600,1616600,3316700,4880900,1701700,1382200,717800,2212300,2452600,1414500,2053600,2115800,696900,20069900,2397800,3340700,24008300,1837000,4649000,2704700,18541300,6995800,3281400,31359900,4707300,3428500,5283900,1604300,11416800,923000,1103900,910200,1460500,1480100,25268400,1268800,767900,921300,12075200,1505700,2436500,2355200,1313900,1391600,2070200,2145900,302000,3885200,28550800,36142700,14070000,3366300,6219900,2271200,803400,5230000,9260500,4448500,1274900,3312400,1718400,9467200,4753100,9503600,988600,5115000,18435100,2448400,11693900,984500,1486200,15719300,5782500,8211800,2863600,730800,5196600,642700,621000,3373500,6532300,14053200,478200,1094500,2379900,5165700,5043400
2020-02-03,4825200,2693800,47077000,1484400,1142900,3608800,3055200,5899100,7631900,2565400,2134800,43496400,7850000,830800,888300,2162800,7711200,1257800,768400,634600,2128800,1405900,2504600,1666700,2075600,480000,15383500,1373300,3646700,26387900,2817500,3439700,1906000,14939600,4156000,2970800,15510500,4708900,2986000,3371400,1084600,35562000,642200,696700,569600,1040000,1258200,16654600,1042000,923900,735700,13568200,1181500,1947800,1781400,1456700,1792000,1527600,1711700,341100,2112200,20481000,30149100,7686400,4519500,4269900,1764300,930700,6674900,6398200,4207400,775100,2567900,1406000,8236600,3977800,7794600,930100,1662700,23250400,1722000,9092600,969300,1119000,47233500,5396400,6306500,2879800,947900,3951400,360100,649600,1988000,5153000,5782200,560800,1609400,2504000,3880000,4640600
2020-02-04,6653700,3053000,46302100,1898300,994200,4794000,3933000,5289300,10832900,2765300,2249800,34154100,12322100,795300,1093300,3423400,3873200,1684400,1009500,662600,2255900,1371900,2208600,1596200,1259100,529900,13947300,1698700,2793100,28143200,1982300,2937800,1588100,46298200,4190500,1825900,19628900,3614900,4570700,3331000,1072200,15904100,991200,796300,492200,1110000,1066800,20970800,1345700,614900,814600,16286600,1735900,2531000,2056400,1069000,1354900,1812900,2410600,506100,3409900,19998600,36433300,7231700,5786000,4565300,1901000,1086200,7161500,6788600,5560000,666500,2474700,1239000,7396800,3494300,9236400,956800,1510200,20751000,1624200,9997100,1160600,1653600,60938800,4434700,7607100,4597800,961700,6423900,472000,931700,1485900,4911100,4745000,595900,1832300,3969200,3705700,3275900
2020-02-05,5985900,2463400,42737100,2533300,1128300,1818800,1986200,4376200,8959700,3669500,2192400,29706700,8252100,1042000,1366500,2675200,3523200,10159200,1973900,552300,2482500,1666800,6326600,1819300,1163600,576100,17042300,1882500,3815400,20332100,1731800,3599000,1315000,25896300,2895700,1238700,12538200,4071300,5650300,6335000,1984500,21184500,914400,1029600,510500,1839700,1384700,23401400,1060700,516100,549100,12503400,3113100,2157200,2567600,1723100,1518600,1872300,1873000,654300,6160500,19795300,39186300,7629300,2919200,7690100,2237000,651700,6437000,5205500,4386700,938000,1988100,1570600,7595300,3504900,14220900,1404400,1715700,19045100,1275100,9982700,982700,2982300,48423800,7281800,9092800,2758800,687500,6993700,556400,1132400,1951600,5386600,4870700,775000,1841700,2170600,3021000,3477000
2020-02-06,9591500,2224500,48670600,1583300,714100,1891100,1679400,3183000,8335800,2007500,1398100,26356400,4870600,698000,1326000,1600800,3208200,3613600,999600,412000,2268300,911600,2311700,830700,1173700,438700,9814800,1305500,7789900,15222400,1917900,2262100,1815700,24981600,2500600,1233200,10567500,3126100,3494300,9336400,2530200,28805500,1566300,726700,542800,706500,906800,17408000,1000700,443300,574200,9087300,1370300,1262500,1329000,874000,1155900,1065900,1305900,395500,2115700,23358700,27751400,5181000,4301000,5282500,1166900,768700,3920400,5457100,2082800,2185100,1682600,855000,4020300,3571400,21059000,1605500,1267000,13389800,1808900,8901400,507900,3333700,39880800,3686600,6544800,2976200,1600100,5218800,549800,446700,1320300,4399700,3730200,1667900,1376000,2544300,4507500,2777400
