Date,ATVI,ADBE,AMD,ALXN,ALGN,GOOGL,GOOG,AMZN,AAL,AMGN,ADI,AAPL,AMAT,ASML,ADSK,ADP,BIDU,BIIB,BMRN,BKNG,AVGO,CDNS,CERN,CHTR,CHKP,CTAS,CSCO,CTXS,CTSH,CMCSA,COST,CSX,DLTR,EBAY,EA,EXPE,FB,FAST,FISV,FOXA,FOX,GILD,HAS,HSIC,IDXX,ILMN,INCY,INTC,INTU,ISRG,JBHT,JD,KLAC,LRCX,LBTYK,LBTYA,LULU,MAR,MXIM,MELI,MCHP,MU,MSFT,MDLZ,MNST,MYL,NTAP,NTES,NFLX,NVDA,NXPI,ORLY,PCAR,PAYX,PYPL,PEP,QCOM,REGN,ROST,SIRI,SWKS,SBUX,SNPS,TTWO,TSLA,TXN,KHC,TMUS,ULTA,UAL,VRSN,VRSK,VRTX,WBA,WDC,WLTW,WDAY,WYNN,XEL,XLNX
2019-05-13,9803000,2698300,99017900,1648000,947300,2281300,1860600,5783400,7040900,3371800,4900300,57430600,10724700,994000,1802100,1898900,5324700,1799300,1033100,493000,3786400,1716900,2704300,1094700,934000,581600,28869900,2843300,12267700,17108700,1962800,4918900,2739400,12425800,3685400,2155100,16833300,2769700,3511000,5604000.0,1598400.0,8146000,1364500,1567200,497900,1082500,1474100,39091900,1256400,927200,2062800,30821700,1965100,2856300,4613800,2316500,2019700,2392100,2905300,664500,4840100,33092100,33944900,5682800,3274600,16383700,2231900,1116800,8026700,16422800,5061300,749500,2124200,2468700,5657900,4297200,16689000,1153600,2814800,25827500,2955100,9778500,910600,4018500,10834800,7867600,7944100,3476800,813500,3908100,459900,1130900,1118500,5670200,7293500,648000,1951000,4116800,3695800,5779000
2019-05-14,7171500,2046600,82980400,1033700,918700,2019600,1836600,4629100,5503900,2525300,2271900,36529700,8370100,1036700,1339700,1905000,3579700,1905700,655400,410400,3427700,1827200,2363200,846500,614700,365700,25478300,1673500,7946600,16592600,1635100,3222100,2947800,11137800,5769300,2271200,17628100,1707600,3314900,6198600.0,1663100.0,6810900,752900,886600,426600,1066100,948100,24706500,1704800,562600,1136400,22847900,1999800,1656300,2754900,1155600,1684300,2273400,1701500,660000,4228500,24004000,25266300,6729900,3035600,6488300,2055700,928700,5353000,13122000,4875900,819700,1585100,2116000,4559700,5150300,14353700,836900,2501500,29306000,1936600,6870900,737000,7835500,7252400,4068200,7267300,2987100,949200,1928500,583900,1144700,938200,5458500,5283100,512900,1131500,1951500,2648800,3411700
2019-05-15,6965600,2708600,55689900,838500,727200,2965100,2289300,4692600,4518600,2860200,2305600,26544700,12051000,711300,1475000,2042200,3072600,1394300,2645200,380800,1816600,2438800,2832400,935200,677900,423800,30577200,1352400,7812100,37268400,1194800,4185200,1870600,7461000,4694700,1724500,16746900,2222300,4041200,2975400.0,873900.0,5381500,982400,1473100,357900,894700,1887800,23407900,985600,433600,831700,21663100,2461100,1608700,3930500,1754600,1223300,1907900,1477900,583100,3396100,17532300,24722700,4342400,2950400,9991900,2485400,726900,6340100,12558000,4148000,814400,1512600,1447200,5315300,3751900,11784800,784100,1759900,23637600,1557500,5415500,644500,3453400,7296000,4803600,5744000,3798200,677900,2371000,408700,707300,663700,4570200,4359400,377300,1277100,2127500,2952300,3902000
2019-05-16,5798700,3413100,67330100,1303600,865800,1765400,1531400,4707800,4739700,2716200,4409800,33031400,11932500,708600,1261200,2243800,4935400,1447500,2928400,305000,3423300,2102300,2155100,981800,812300,354200,46057800,1463600,6956500,17593700,1800600,3622600,2052800,8123300,3728600,2238700,12953100,1811600,3647400,8704900.0,2680000.0,7535400,850000,972300,547900,843400,1054300,19954700,1044500,597400,846100,14903200,1956800,1761200,3292200,1141000,1330000,1818400,1877500,698100,3138200,29479200,30112200,8781200,2669600,8423100,2373100,1567300,6441500,19527200,3410800,647000,1063200,1672800,6031800,4812900,22498800,1049100,1677400,17176000,4312600,6941800,2070700,1663500,7483300,4690600,5135600,4946400,512100,1803300,611600,838200,1688900,4722300,3355900,587000,2534300,1893800,1793000,13656500
2019-05-17,4280800,2223500,65385400,1165900,826200,1268100,1208600,4736600,4751600,2266600,5468000,32879100,20218200,700300,1276100,2101100,29287200,1893300,1590800,346200,3909400,2045800,2257200,882500,546400,350900,27299300,1612300,8199200,13915900,1672000,3522700,1877900,9273600,3031500,1793100,10485400,2086500,2876600,5508000.0,1084400.0,6660900,1274400,1972700,507900,744000,927000,22500400,1294000,464800,1604800,18158400,1747500,2444200,7243900,1592000,1577400,1653500,1883100,551600,2304600,31096300,25770500,6956300,1900000,5354700,1912900,1032800,4725400,25551700,3348300,606300,1503500,1673000,4512400,4011700,19523400,756000,2452700,20773800,4254100,7379900,1362300,1245100,17786700,6944000,5852500,3619000,573400,2857900,349200,656300,898200,4812300,4467100,508900,2434400,2624500,2532400,8374500
2019-05-20,9204200,2392000,69757400,1129600,716700,1530100,1353300,3798200,7576200,2144300,4506000,38612300,21371800,1287300,1717800,1593500,18045200,2004400,974900,352000,6516200,3520800,3262000,1140000,590700,271700,21004100,1398800,10899400,14094100,1600500,2718800,1878200,7379300,3842900,2485800,10352000,1855500,4299000,3670000.0,996400.0,4473900,896600,1727200,268100,766500,868400,28675000,957400,641300,1133400,17371500,2152500,3244100,2367800,991000,1077000,1591800,2064600,510500,3849500,34489500,23706900,6517300,2113400,6743600,2978300,965900,4621500,14301600,4759000,562500,1534100,1130500,3631600,3965600,32679300,738600,2575800,20589200,4397100,11475000,2159300,1840000,20526200,7519900,9077200,20102700,829200,2355600,412400,532500,644300,4641700,9147700,556700,1545600,2747900,2323100,10459300
2019-05-21,8279600,1793500,46079200,1128000,575600,1028100,1159800,4005100,4986900,2249300,4636600,28364800,8949900,736600,1478600,1171800,9091600,1531100,884900,340600,2506000,2708800,3619000,889400,540400,570000,18562300,1171400,9828500,16482100,1504200,8234600,1961500,6438600,3958200,1450700,7502800,1511500,3323700,4668600.0,1272400.0,5118200,645500,1543000,336000,869500,1093800,25543400,979300,575100,1367900,10069400,1738000,2031400,2315200,1211400,1444800,1780100,1674900,366300,2933300,32501300,15293300,6732200,1772500,7061900,2398400,748800,4026400,9046200,5394400,869900,1201200,1265300,4001400,4080800,17282200,999900,2846900,16498100,3605400,5808500,1726900,2087600,18003900,4977200,6531900,6339000,545400,2162600,343900,606800,703300,4267700,4348500,291700,1429400,1278800,2272500,6375000
2019-05-22,7222900,1570500,40035300,1170500,560300,941300,914500,2936600,10258700,2615500,5187100,29748600,5897500,505300,1257000,1098300,5411200,1478000,1119700,367900,3180900,2697900,2324700,665400,540400,337800,19479200,1188000,9350100,11964300,1242300,3912800,1425100,7066300,1831200,1029900,9213800,1494000,3459700,3431200.0,830200.0,5764800,1324300,1291300,358300,627500,827000,16932500,865500,518600,1707700,12794500,1255800,1132500,2247200,1054300,877500,1620100,1887500,653500,2739600,20902400,15396500,6396900,2715200,7192400,6253700,848200,6229400,8146700,3760400,929800,1555400,1168700,3091700,3588000,66150700,1252700,3002200,17250200,1752400,5602300,2460300,1612400,18685200,3297000,6141600,3287300,466200,1505800,673000,408000,1230400,3372200,3175400,416000,2149500,1507200,3737400,3236500
2019-05-23,7390000,2706400,67809200,1593600,1150100,1260700,1198900,4424300,11324600,2902500,3387300,36529700,8459800,835500,2521800,1453800,7085800,2120700,925300,483800,4660700,2613000,3222800,867000,1304800,362800,22734200,2183000,9080900,14755000,1822800,8166100,2659600,8753700,3072500,1417300,12768800,4841000,3393200,4431900.0,1860100.0,6707200,1476800,1492700,461800,707900,1294400,35783900,1552100,1144600,1733100,27158100,1423200,1849200,2835800,1083700,1654100,2227100,2692200,424600,2895200,32186700,23603800,6261700,2279900,7282700,13771000,798800,5630400,14796100,5022900,705700,2344500,1948400,7183600,3901400,31820700,934700,3203500,35182200,2544300,9213200,2387000,1492000,26547100,4828000,7162100,3887000,1026800,2231100,548100,497300,1272800,5041400,4314200,534100,1548600,3530700,2486300,4388100
2019-05-24,5076100,1878300,39835800,973900,545200,927700,1112000,3369700,5764000,2417100,2283100,23714700,8541800,432200,6108900,911900,4902900,1792500,1086200,269300,2796300,2100300,3105200,597200,822800,434800,13057600,1347800,6435100,9361800,1340200,4548400,2191300,5298700,2262600,1416800,8807700,5881400,2573200,2879000.0,828100.0,4197900,532800,1262400,372500,599900,1465900,27168100,2702600,774800,1463700,17438200,1007200,2138200,2593200,1595600,1509600,1357100,1192100,512600,1785400,19706000,14123400,4241000,1411800,5052500,2680600,885300,3831000,8939600,3230800,671800,1143200,1377800,4832500,2702700,21420000,401100,5843000,23959000,3535700,5627600,1946400,1196700,14136600,2786400,8283900,3579500,615100,2266300,506600,407000,1115700,4296000,3785500,307800,1656500,1842200,1744800,3740300
2019-05-28,12150000,2475800,146949600,1237600,964000,1047400,1365000,3200000,8362800,4066200,3602400,27948200,10715500,665700,3036900,1425300,4576400,1876200,5083500,390800,6196500,3914500,4102200,1748800,1144400,686700,29769200,3789400,6931000,15224600,3164100,7510200,3131300,7201400,2729300,1588700,14843300,6998300,4511100,4380400.0,2384600.0,9821600,779100,2207600,644100,1153800,1319000,34779900,3059700,906400,2297800,14073800,2574300,2552600,4124500,2399700,2222300,3209100,2185700,593700,3822400,26758400,23128400,13265400,3015500,17399900,3128500,2369400,4717100,10708900,11811900,774100,1748800,2608700,6568300,8806000,22667300,718300,5083900,40480600,2204600,16205200,1830900,1702800,10312900,5707100,24476400,5391300,1026300,2242100,662300,1023300,1542100,6457800,4919900,788600,3754000,1474200,4850400,4789600
2019-05-29,9134300,1806000,99969600,1382900,1354100,1811500,1538200,4279000,6248100,2671600,3051200,28481200,10137000,1154100,2439300,1046100,5168700,1549700,2099400,317500,2813200,2704200,2721500,1326600,905200,392700,19762100,1410200,4540500,16520000,2594900,5447000,3289700,7874300,1889400,1460200,12797700,4156200,2442900,3691300.0,1437600.0,7193700,669000,1542700,650500,649000,1331500,28450300,1674900,695700,1213300,12530100,1897100,2566200,3527500,3243300,4857100,1321900,2212900,936500,2951700,28796100,22763100,7530400,2842600,12998900,2248000,752100,5658900,13995000,4207300,611500,1535100,1774400,8166200,5502700,16312600,627100,3095000,28293300,1771700,10511600,867700,2261100,11968600,4923400,13150600,3540700,1033400,3133100,463500,978800,1788400,4208800,5249700,346300,5529300,985300,2695400,4417700
2019-05-30,5552900,1601100,65289100,1547700,653500,904400,951900,3146900,4734100,1943300,2099600,21218400,7491700,465300,1110100,743500,4006700,1071300,1450900,265800,1731000,1360500,2032800,995700,1627700,345800,12954300,928200,5059700,22663900,2030300,4346400,4004200,6490000,2513500,1381700,8581500,4135800,2112000,4730400.0,1079700.0,4311900,506300,987700,258300,635300,783500,21618900,1154700,478300,756700,8466600,1777800,1263000,4120500,2404000,1915300,1116200,1266400,399900,3208000,20957600,16829600,5699600,1509100,7451800,1614300,673600,4008000,9857500,2737500,441800,923400,1749400,3871800,2710300,11554600,627800,2601500,23934300,1722700,7178400,1065000,1338100,7926500,3365700,15970500,4111900,1318000,1528900,447700,1982100,902900,3844400,3905500,241200,1702400,2040600,2131700,3342200
2019-05-31,5978700,2526600,68667800,2403300,2509600,1579100,1507800,4618800,7441400,2808900,2156800,27043600,8394900,777300,1862900,1091900,5167300,1649800,1240100,366400,2219200,2349300,1987700,1552000,1050700,341800,20480400,1844400,5698600,22114400,4058100,5827000,3477900,7261400,2818700,1422800,15226500,7071700,3794600,6706100.0,1736500.0,4871900,848700,1329500,308200,844700,927400,25532500,1362000,850900,853500,11156200,1373100,1576600,3510400,1974100,1663700,2000000,1696800,522700,4089900,18607300,26646800,7100000,2623300,11146900,4084900,698800,5023400,9743000,4020400,549200,1779900,1596600,4913500,4191200,15060300,863500,2525800,29981400,1615500,7625700,1158500,2018400,10406700,4463100,10453400,5147800,3197800,3553800,435400,1185400,982500,6568200,7121300,417600,1721300,2892700,3822600,4143300
2019-06-03,6711100,3903400,147532200,1815500,1349900,4844500,5130600,9098700,6796300,5774800,2900000,40396100,7795300,527300,2980100,2066900,5739900,1714600,1554300,462300,2891100,2636100,3552700,1315400,1019300,431200,22380500,2050700,7308500,22205800,2512500,4395500,2242200,9491500,3405400,1738300,56059600,5783200,5528800,7665000.0,2219500.0,9150900,886300,1169800,418300,1062300,1192000,31155700,1638600,1156400,1202700,11859000,1923400,2412600,3240900,2114500,1634900,2263500,2224100,688100,2688900,21174500,37983600,6747300,2568200,8696900,4325000,840000,7849600,11966100,3424000,801600,1775000,2154500,11261200,3588700,13620700,670200,2396300,22520500,1398600,8122200,1245400,2013300,13064400,4504500,12485500,2941000,1023700,2065200,771400,1394000,1080600,6024200,5685000,507300,2941300,2661700,3374700,3182600
2019-06-04,7621500,3750800,107549500,2045700,1088100,3025600,2833500,5679100,10218500,4553200,3588600,30968000,14138900,922600,1877000,1550800,4998600,1446200,1477900,648000,3680500,4211600,3444200,1748100,919600,521000,21689300,1983000,7812800,21918500,1761500,4391900,2257000,10785000,2833500,2118100,46044300,4160300,4355000,8058900.0,2276200.0,5647800,1407700,1181000,469500,916600,1634500,28094900,1664300,766900,1091800,11199000,2074200,2398600,3543500,2185300,1273600,1796000,2666800,1173800,2465500,25076000,29382600,7167400,2897400,9038200,2663400,699000,7891600,16045900,4331000,687900,1801600,2546400,7280400,4242400,15866700,844600,2335200,27625500,1787300,11685000,1734300,1972200,13807500,4924700,11999700,3144700,773500,3026500,538900,1751200,1456800,5978000,5408000,396100,3164100,3236300,2441800,4133200
2019-06-05,5768800,2650400,79481500,1339400,870000,2349400,2168400,4239800,8713700,2606400,1785600,29773400,10143400,356400,1229200,1451700,4789200,1378100,1337200,388700,2365100,2572700,3005700,1573000,669300,545300,22521900,1365600,6435300,24325300,1825500,4704600,1806100,11404100,2584000,1543900,19758300,3725300,2841800,6240600.0,1346900.0,5226500,699300,1115200,329700,710000,1000100,20802000,1130100,1081900,913900,11011600,1658700,1946800,2532300,1198100,1814500,1422600,1567200,700000,1969900,27070300,24926100,6665000,3939100,6843600,2104600,676400,5020100,12790400,2224500,504900,1700000,2554500,6220200,5084200,11779200,979900,1755700,24384000,2417000,7437100,1209000,1612900,13510800,3977400,12103200,1970200,577200,2002500,549200,1633300,1254500,4507500,5056600,512000,2095200,2106800,3101500,3021400
2019-06-06,4699000,2211800,131267800,2003700,603900,1451000,1703200,3689300,5507600,2396800,1881100,22526300,8101700,399300,1236500,1280800,2478200,1641700,1754900,335700,3268700,2461700,2546700,479900,452400,373900,15927300,1854400,5228100,23997700,1487800,3322200,1619900,5982300,2654200,1949200,12446400,5133700,4204100,5288300.0,1209100.0,4982500,708800,1493600,320400,503300,810500,19076200,1055600,588800,704900,7660500,1939100,1589000,1815300,965100,1685700,1355300,1487600,555400,1943700,21088100,21459000,5647900,2599000,5265100,2688400,518200,3710000,10203500,3751800,456500,1135600,1393600,4744000,5528000,10781700,767600,2240100,21292300,2565100,10457200,1346500,1548600,20242200,4734100,9267400,2671000,590700,2390200,507000,1020600,1261100,3418200,4938200,321200,1320400,1589100,1642200,2789300
2019-06-07,6785800,2758900,86841100,1439300,780200,2191400,1802400,4808200,4843600,2072000,3046400,30684400,6391200,482300,1388900,1419300,2581200,1428700,3273600,337600,2596300,1726700,1848300,1310800,653800,684800,17394900,1202700,2312100,32287600,2270200,2610900,1782700,11904800,2021500,1384700,16917300,4010800,3776800,4226800.0,925100.0,6255100,736400,1698000,369600,1313400,708000,24370300,1222000,844600,898200,9518300,1096700,1619400,2382800,1592400,1846600,1458500,1717400,695300,1897400,21430400,33885600,6644300,6758000,6906000,2479800,573000,4777300,8721400,1877700,462900,1152700,1516700,5916400,6332700,10495600,775500,3194900,20300400,2070700,11278800,1175400,1126000,16003500,5408600,11638400,2256600,567300,1475700,552800,912300,1109600,4217700,5821700,583700,1823600,1545700,2857600,2548700
2019-06-10,6405400,2487700,97668800,1729800,747100,1425500,1464200,5371000,5449400,2091400,4179100,26220900,9651700,755900,1504300,1283200,4346100,1312800,1735900,298300,2328000,2039600,1677500,890600,827200,616700,16871000,1273900,3763700,16781700,1839500,2547600,2186900,8884300,2503200,1468200,14767900,2194100,2392300,5620500.0,1142800.0,5942700,1075100,991300,300400,1069000,1460900,20806100,1157400,1471700,856600,14453000,1516400,1689000,2747100,2272600,1930900,1315500,1676300,564700,2310400,21728000,26477100,5387800,3033100,4801000,1851200,674200,7810300,10069500,3008600,361800,1212200,1121700,6483600,2957900,15229200,726000,2606000,32957000,2753600,8102800,1054400,1095300,10585000,4656800,24143900,3096000,561600,1697800,426300,714300,1025100,3673800,4755500,729100,1639800,2718500,2051200,3689600
2019-06-11,6679700,2969300,82834900,1326600,818100,1675400,1436700,4042700,3461800,2313800,2325100,26932900,10536500,520400,1363600,1361600,6438400,1296900,1364100,351000,3710500,2760000,3120800,918500,910900,443800,26723700,1093300,3043200,16895700,1613500,2653500,3479300,7350500,2097800,1376800,15266600,2316100,2773700,3166900.0,1201800.0,5144600,1222900,1376000,358100,795800,1467500,18415500,1209400,756900,549200,15134700,1498000,1477900,2305600,1516400,2016200,1387500,1864200,455700,2194500,19208600,23913700,6519000,3890300,4933100,2864400,751500,5396700,9596800,2311500,455700,1357300,1460600,5038900,3553600,11839500,554900,2661600,25977500,2894100,6226400,1116400,955800,11653500,4775700,17107800,3822500,430900,1894400,561000,506700,1442300,4503900,4372400,427500,1829100,1954800,1832100,3571200
2019-06-12,6155400,1313700,56194100,1644900,439100,1183500,1061000,2674500,5144200,1888600,1506600,18221800,10059800,464500,901800,1076000,3380600,1238600,943600,212300,2703600,2267900,2026200,1188000,514500,361800,23168000,1541100,3380200,24733900,1071700,2768800,1778900,9266500,2579200,1209700,17681500,2955100,2789100,4426800.0,2240300.0,6406800,628100,1342500,321700,543300,1359500,15899100,825900,570800,702400,8865900,1771500,2685000,1692500,682200,5307100,1184300,1205300,625300,1437300,28718200,17084700,5083800,1992400,4721400,1856500,690100,4584700,8950400,3891500,292100,897000,1172900,3914400,3302800,9385900,556000,1910400,15490000,1392500,6088800,682200,1434300,15186200,4105400,13484200,3296200,480800,1999800,407600,691900,1444600,4212100,7955100,418500,1343800,1091800,1870000,2238700
2019-06-13,6204700,1696400,63556000,1893400,483300,1040700,1057700,2795800,10856500,1675800,1696200,21674600,6979500,268300,1121400,1205200,3080900,1166100,838300,319200,3773500,2336200,1912700,657400,771300,486400,15785300,1360300,6092600,26154900,1228500,3788700,1672600,9103300,2526800,1308700,12253600,2958700,2044000,4384800.0,1315400.0,4452900,951300,669800,253700,578400,1367500,12267600,1756100,432000,963300,6933500,1074500,1648400,1501600,1376400,11076700,1115900,1458800,568000,2610500,16586700,17200800,4758300,5778500,3694300,1991800,548300,6209300,7702000,2047700,282300,832500,1448300,4089400,2851400,6790500,653900,2221500,21745800,1265400,7156800,764800,999000,8168300,3392000,10592300,4279700,731900,3864900,505800,361500,951600,3329000,7371600,356500,1536400,1619300,2787700,2606900
2019-06-14,4629400,2262800,70373000,981600,482700,1229100,1111500,2851200,6128000,1621800,2327200,18761500,7695100,482300,1573800,1458600,4320200,1475800,773300,325500,10079700,2064300,1682600,730500,695000,336100,22530500,1213800,5452000,20943700,1287800,2798900,3320700,7550100,3297400,1632500,16773700,3531900,1806900,4362200.0,2414700.0,5333800,556800,654500,284200,741400,1250400,15381100,1234200,641700,1083000,9140100,1190900,2187600,1590900,1359900,3635700,872500,2209800,621700,3423000,19715000,17821700,4724800,3756700,4399700,1966500,967000,5019000,9860700,3758500,448400,838000,1251400,4242000,3291800,12119500,624200,2562800,18196600,2035800,9226500,916700,1074600,7433400,7137800,11839700,4813600,905100,1652500,620900,896100,806100,3246300,5510700,364100,1058400,1525300,3163100,3032800
2019-06-17,7710000,2254200,70865700,1064000,2348600,988500,941600,2634300,3420700,1916800,1859200,14669100,12453300,476400,1423300,1213200,2954000,1669000,1380300,281200,3578500,2149900,1806100,623100,530500,677600,20392600,2100600,3932000,14562000,1191900,2983200,2148800,11564700,2431900,1357900,29459900,2589400,1936400,7195400.0,2288000.0,5287300,672400,642900,261400,911800,2414500,12643300,1282100,613600,728900,6570200,1635400,1972200,3195100,1865100,3987500,1263600,1410500,460000,1951000,20050000,14517800,5031100,3933900,5107600,2786600,517400,5358200,6901000,2695600,641200,849100,1326900,4621600,2725800,9411100,587900,2363100,27249600,1968200,9313700,999000,1157400,12316800,3655300,7957600,2929000,605400,1820600,439500,413200,955600,4108700,4109500,381700,1411800,1037900,2721500,1910500
2019-06-18,6839000,4529300,86444500,1271500,1099300,1726300,1386700,3895700,3789300,3125500,3190000,26551000,11291800,1358900,1427800,1716500,4134800,1646000,975400,412800,5492000,2226700,2810300,1011800,814000,803400,21173200,1592800,4883700,21811300,2763200,3469500,1899200,9352800,3955900,1308600,37571400,4010600,2680800,4938900.0,2680900.0,7385700,498200,1057700,342200,950400,1954700,25732300,1216300,830100,1389500,19526200,1969800,2369800,3554200,2224700,3034100,1531600,2047200,465300,3060900,33727300,25934500,5730900,2238100,5347700,2231700,424100,5428500,14548000,3697300,620400,1208100,1936200,6793300,4378200,14508000,1001000,2489500,25905300,2804200,10582600,1253700,1257700,12715800,5207900,10298700,4995900,617800,1694100,617100,937100,1521400,5977900,7059900,454000,1611400,2536200,4299700,5151100
2019-06-19,5441900,9738600,63233900,807800,988800,1335700,1338800,2895300,5535500,2396500,2474500,21124200,9333000,358200,2892600,1153100,4102700,1802500,719900,420200,2892000,3280200,3217700,572600,719100,814100,21096300,2083700,7179100,14863700,1628400,2546300,1870000,6520000,2795300,1692100,21417100,3078700,2726000,4790000.0,2011500.0,4643100,693400,1231800,262100,909700,1236300,17436400,1032800,532700,759900,10938200,1187500,1233900,1776500,1198000,1827600,1222300,1038900,390900,1831100,20436400,23744400,7161500,1873900,8359600,1711200,739900,5667200,8291100,2695200,695300,1178600,1633100,5166000,4349900,11999300,971200,1785900,19499800,1539200,5401400,1258400,1085100,6575100,2745900,11185600,3377800,564900,2091600,479700,643300,1535400,4959100,5343400,451100,960700,1582300,3489700,2631900
2019-06-20,4574600,5632500,72418200,2412800,768600,1200900,1262000,3217200,8969200,2780400,2437100,21514000,8633300,431100,2739900,1192100,3466300,1910600,988200,545000,5729100,3027700,3061300,792100,844000,813700,20969800,1987900,8717300,18166000,1745100,5102900,1678200,11852200,2578300,1305100,14635700,6642400,3103400,5916500.0,1879700.0,4968300,672600,1446700,405200,981400,1426800,20126800,1750600,894100,730500,14674400,906400,1126800,1668100,1234500,2366000,1582700,1436900,581800,1612200,21691500,33042600,6958200,2217400,6978000,1504400,489000,5899500,8754200,3523500,640200,1276400,1938200,5437500,3847500,9871800,1617100,1920700,18462700,1687400,5215800,1357200,1003200,11863500,2789900,8706200,3339500,743500,3261900,585300,871300,1217700,6157600,5442500,609200,1847600,1379100,3489700,2948900
2019-06-21,7895500,4015500,81861300,3357800,1497400,2538700,1947600,3933600,7481800,6948100,4351300,47800600,12096400,562900,3079900,2437000,3920500,3065000,1362900,755800,4539900,2885700,3295700,1402200,1426500,924400,57588800,3040200,8774100,24679500,2964000,5052100,3037100,20769600,6237400,1731200,22751200,6595800,4128100,11402200.0,4338300.0,8718500,1043000,2531600,557500,1575200,2262000,31096300,1856900,1103600,1530100,13397500,2702200,1991600,2766500,1822800,4115900,2353500,3101800,454900,3285200,38858200,36727900,11755900,3557700,10868500,4932300,602600,7448400,10860700,3567300,863400,1796000,2904400,10651500,7696300,15244500,1493700,3068500,50359900,3210700,12610000,1630500,1448000,8202100,5124900,12099000,5223900,730100,2461900,1210600,1768200,1844600,13972800,9206700,1127500,1649600,1431800,5244200,4518400
2019-06-24,7299700,2868900,55724800,1972300,1074200,1211800,1395600,2283000,8425700,2948300,2052100,18220400,10997100,476800,2507700,1514800,1770900,1435300,1061900,351200,2050600,1960700,1345000,801700,577100,441600,17794100,1574000,5614800,12693300,1586100,2689700,2007800,7365600,5066800,1047400,15509000,3102500,2318100,5280100.0,1621000.0,4013700,571600,1143100,274100,754700,1272500,14479900,1188500,651700,872300,6070800,1336700,1678400,1809100,1359000,2053200,1095200,931100,357700,1817900,27306000,20628800,4981400,1793000,6961500,1418900,303600,4830200,7073700,3141700,387000,839800,1392200,3369800,3685800,8893000,780700,2058700,22774700,1368700,6692500,807200,1205700,5750800,3356200,10618400,2123000,1684700,1507800,696500,737900,764000,6725500,7002900,351800,2330100,1255100,3051500,1974600
2019-06-25,8688600,4638500,53680900,1717500,991000,1582200,1546900,3012300,6523600,2264700,2516200,21070300,9637900,535400,2368300,1555800,3450000,2108700,1202300,322200,2443600,2035200,2268400,1121800,805600,536700,25520600,1855600,4004900,19622200,1182400,4534800,2392900,7834000,3364000,1007900,16750300,4032500,2415600,7204300.0,1853700.0,6293200,1428700,1481000,299300,753900,1231100,16665600,1015400,676700,765100,11002600,1577800,2079900,2696000,1741000,2708600,1729600,1325300,389100,2215200,39590500,33327400,7037400,1711500,10356300,1584200,457200,5750400,7796700,2882100,473100,1088300,2581400,5393700,4176300,8953400,702200,2349100,25295400,1664500,7312300,1367300,1310100,6182100,3426200,7514700,2593900,640700,2480900,469300,692300,960100,8535100,5740500,469500,1506700,1922700,3847700,2829400
2019-06-26,5328700,2896800,65064200,1620200,1563500,1734900,1810900,2441900,4089700,2124600,3823400,26067500,10023900,784500,1157300,1271600,3639500,1872600,1128800,277500,2477400,1798100,1604500,949700,536000,544900,19286100,1558000,2341500,17737600,1334400,2702200,1407900,4739400,2827100,1502400,12808600,3066700,2594000,4297300.0,2271900.0,9479000,638700,1282200,301500,738000,1226200,21886300,1293500,465700,484700,23418800,1416600,1994100,2936900,3062800,1944500,1546300,1490700,462200,2484600,100271600,23657700,7190700,2138000,5787400,1727000,397200,3669700,14601800,2976300,531800,1157400,5978700,4637300,6024100,13808000,1005000,1938700,19473700,1787900,7576400,1515000,1359100,8507200,5308200,7541900,4393300,561800,2034700,526200,680700,768700,5951100,13574000,709400,1350900,1638400,6044500,3186100
2019-06-27,6918600,2596800,55623300,1021100,1001200,1203900,1004300,2141700,4274500,2193700,2054000,20899700,8894400,345100,1624000,1417900,2003800,2124700,1103600,427100,2181300,1451900,1805600,552900,746300,379900,23959900,780500,2938100,19009300,1122900,2278000,1155900,8254200,2907700,1029500,11159000,3425300,3188800,5083900.0,2880900.0,5996900,453700,1311000,243200,681200,992400,23062900,1459600,415300,650200,12985300,881700,1891200,2283300,1296400,1410700,1865200,1322700,573300,2300900,51612400,16557500,4210900,2655300,5708000,2183000,337500,4138600,11136000,4482900,533000,1167400,3631100,5139300,4750900,11151900,564700,3678800,18928800,1473000,6084200,989400,1279100,6339700,4163800,5051500,2319600,619500,1394800,313900,888500,731500,12144500,7929000,455500,1076700,1339800,2978000,4137900
2019-06-28,15179000,2648300,50090900,2159400,1413700,1683600,1693200,3037400,5238500,3753200,6136800,31110600,15599700,405000,4849700,1947000,3446300,3667500,1609900,613700,4926500,3560800,6527400,1454500,829100,655600,103123400,1969800,10908500,49937900,1952500,4624600,3885900,14763400,5185200,1710100,16378900,5227100,4179200,10930000.0,4921100.0,19742500,1782300,1774700,646300,1230500,1616400,26646200,1478900,611600,1912000,10410100,1226600,2336700,2503700,1666900,3067000,3030300,4081100,375100,6180100,61402700,30043000,8614400,2905000,6604000,2263600,389900,4592700,9941700,23376300,615700,2644100,4047500,6679800,6318500,29217500,1499000,8249300,32398700,3397700,6735300,4970900,1551700,6851400,6129800,7589100,4117800,784300,3025400,1179100,1183600,1604900,10395400,14808000,682800,3488600,1848300,3793600,4524900
